#1					
double FirstFloor (8761,6) #Simulationszeit, T_air, P_heat, TWW [l/h], Strom [W], Luft [m³/h]					
363600.00	21.00	2295.58	0.00	2577.25	4533.42
367200.00	21.00	2313.28	0.00	5678.10	4533.42
370800.00	21.00	2133.41	0.00	7418.93	4533.42
374400.00	21.00	2059.95	0.00	8012.81	4533.42
378000.00	21.00	2107.66	0.00	10816.73	4533.42
381600.00	21.00	1996.98	0.00	14522.79	4533.42
385200.00	21.00	1778.18	73.91	15329.74	4533.42
388800.00	21.00	1431.52	73.91	14230.39	4533.42
392400.00	21.00	929.46	73.91	13908.52	4533.42
396000.00	21.00	1090.29	73.91	14438.93	4533.42
399600.00	21.00	881.26	73.91	16626.30	4533.42
403200.00	21.00	1028.38	73.91	18389.80	4533.42
406800.00	21.00	1091.61	73.91	21050.91	8081.31
410400.00	21.00	1075.68	295.66	22692.01	8081.31
414000.00	21.00	1015.49	295.66	22376.94	8081.31
417600.00	21.00	974.04	295.66	21857.86	8081.31
421200.00	21.00	1093.98	295.66	19208.08	8081.31
424800.00	21.00	1176.31	295.66	14289.32	8081.31
428400.00	21.00	1231.24	73.91	9531.51	8081.31
432000.00	21.00	1379.17	73.91	5759.70	4533.42
435600.00	21.00	1392.89	73.91	3581.40	4533.42
439200.00	21.00	1310.24	73.91	2989.79	4533.42
442800.00	21.00	1291.03	73.91	2856.05	4533.42
446400.00	21.00	1249.78	0.00	2842.45	4533.42
450000.00	21.00	1222.36	0.00	2577.25	4533.42
453600.00	21.00	1245.46	0.00	5678.10	4533.42
457200.00	21.00	1245.55	0.00	7418.93	4533.42
460800.00	21.00	1190.54	0.00	8012.81	4533.42
464400.00	21.00	1213.83	0.00	10816.73	4533.42
468000.00	21.00	1202.46	0.00	14522.79	4533.42
471600.00	21.00	1083.89	73.91	15329.74	4533.42
475200.00	21.00	1021.07	73.91	14230.39	4533.42
478800.00	21.00	976.86	73.91	13908.52	4533.42
482400.00	21.00	856.29	73.91	14438.93	4533.42
486000.00	21.00	754.93	73.91	16626.30	4533.42
489600.00	21.00	864.68	73.91	18389.80	4533.42
493200.00	21.00	943.74	73.91	21050.91	8081.31
496800.00	21.00	970.48	295.66	22692.01	8081.31
500400.00	21.00	988.77	295.66	22376.94	8081.31
504000.00	21.00	988.23	295.66	21857.86	8081.31
507600.00	21.00	1029.16	295.66	19208.08	8081.31
511200.00	21.00	978.60	295.66	14289.32	8081.31
514800.00	21.00	919.08	73.91	9531.51	8081.31
518400.00	21.00	944.11	73.91	5759.70	4533.42
522000.00	21.00	944.14	73.91	3581.40	4533.42
525600.00	21.00	957.89	73.91	2989.79	4533.42
529200.00	21.00	974.85	73.91	2856.05	4533.42
532800.00	21.00	947.65	0.00	2842.45	4533.42
536400.00	21.00	934.34	0.00	2577.25	4533.42
540000.00	21.00	894.25	0.00	5678.10	4533.42
543600.00	21.00	848.28	0.00	7418.93	4533.42
547200.00	21.00	1022.38	0.00	8012.81	4533.42
550800.00	21.00	1213.51	0.00	10816.73	4533.42
554400.00	21.00	1208.23	0.00	14522.79	4533.42
558000.00	21.00	1080.07	73.91	15329.74	4533.42
561600.00	21.00	833.33	73.91	14230.39	4533.42
565200.00	21.00	686.76	73.91	13908.52	4533.42
568800.00	21.00	662.59	73.91	14438.93	4533.42
572400.00	21.01	456.26	73.91	16626.30	4533.42
576000.00	21.01	544.50	73.91	18389.80	4533.42
579600.00	21.00	809.66	73.91	21050.91	8081.31
583200.00	21.00	950.19	295.66	22692.01	8081.31
586800.00	21.00	1138.87	295.66	22376.94	8081.31
590400.00	21.00	1548.67	295.66	21857.86	8081.31
594000.00	21.00	1886.05	295.66	19208.08	8081.31
597600.00	21.00	1758.32	295.66	14289.32	8081.31
601200.00	21.00	1628.37	73.91	9531.51	8081.31
604800.00	21.00	1632.46	73.91	5759.70	4533.42
608400.00	21.00	1590.10	73.91	3581.40	4533.42
612000.00	21.00	1622.52	73.91	2989.79	4533.42
615600.00	21.00	1757.61	73.91	2856.05	4533.42
619200.00	21.00	1902.05	0.00	2842.45	4533.42
622800.00	21.00	1891.01	0.00	2577.25	4533.42
626400.00	21.00	1866.61	0.00	5678.10	4533.42
630000.00	21.00	1881.21	0.00	7418.93	4533.42
633600.00	21.00	1942.88	0.00	8012.81	4533.42
637200.00	21.00	2094.16	0.00	10816.73	4533.42
640800.00	21.00	1979.97	0.00	14522.79	4533.42
644400.00	21.00	1486.00	73.91	15329.74	4533.42
648000.00	21.00	1200.29	73.91	14230.39	4533.42
651600.00	21.00	884.88	73.91	13908.52	4533.42
655200.00	21.00	1345.00	73.91	14438.93	4533.42
658800.00	21.00	1379.59	73.91	16626.30	4533.42
662400.00	21.00	1593.88	73.91	18389.80	4533.42
666000.00	21.00	1809.75	73.91	21050.91	8081.31
669600.00	21.00	1878.75	295.66	22692.01	8081.31
673200.00	21.00	1888.11	295.66	22376.94	8081.31
676800.00	21.00	1925.20	295.66	21857.86	8081.31
680400.00	21.00	1865.66	295.66	19208.08	8081.31
684000.00	21.00	1658.65	295.66	14289.32	8081.31
687600.00	21.00	1580.10	73.91	9531.51	8081.31
691200.00	21.00	1695.83	73.91	6528.12	4533.42
694800.00	21.00	1824.42	73.91	4322.61	4533.42
698400.00	21.00	1930.88	73.91	3114.46	4533.42
702000.00	21.00	2026.10	73.91	2890.05	4533.42
705600.00	21.00	2034.52	0.00	2833.38	4533.42
709200.00	21.00	2075.34	0.00	2581.78	4533.42
712800.00	21.00	2127.59	0.00	5528.50	4533.42
716400.00	21.00	2086.47	0.00	6364.91	4533.42
720000.00	21.00	2012.95	0.00	6766.12	4533.42
723600.00	21.00	2004.00	0.00	10376.99	4533.42
727200.00	21.00	1992.55	0.00	14561.33	4533.42
730800.00	21.00	1956.54	73.91	15989.35	4533.42
734400.00	21.00	1876.64	73.91	15665.22	4533.42
738000.00	21.00	1590.08	73.91	16420.03	4533.42
741600.00	21.00	1519.76	73.91	16175.22	4533.42
745200.00	21.00	1465.52	73.91	16422.30	4533.42
748800.00	21.00	1599.07	73.91	17804.99	4533.42
752400.00	21.00	1758.06	73.91	20121.56	8081.31
756000.00	21.00	2075.10	295.66	21143.85	8081.31
759600.00	21.00	2284.54	295.66	20511.44	8081.31
763200.00	21.00	2513.63	295.66	19892.63	8081.31
766800.00	21.00	2690.83	295.66	17172.58	8081.31
770400.00	21.00	2482.43	295.66	11444.61	8081.31
774000.00	21.00	2422.58	73.91	7709.07	8081.31
777600.00	21.00	2453.41	73.91	5999.97	4533.42
781200.00	21.00	2435.68	73.91	4447.28	4533.42
784800.00	21.00	2504.63	73.91	3384.19	4533.42
788400.00	21.00	2622.46	73.91	3007.92	4533.42
792000.00	21.00	2577.79	0.00	2951.25	4533.42
795600.00	21.00	2504.20	0.00	2708.72	4533.42
799200.00	21.00	2511.31	0.00	4551.55	4533.42
802800.00	21.00	2488.25	0.00	4877.95	4533.42
806400.00	21.00	2460.97	0.00	4265.94	4533.42
810000.00	21.00	2583.09	0.00	7885.88	4533.42
813600.00	21.00	2596.76	0.00	11907.01	4533.42
817200.00	21.00	2392.56	73.91	13414.37	4533.42
820800.00	21.00	2180.36	73.91	13267.04	4533.42
824400.00	21.00	1561.79	73.91	13577.58	4533.42
828000.00	21.00	1447.34	73.91	14035.45	4533.42
831600.00	21.00	1171.05	73.91	13471.04	4533.42
835200.00	21.00	1352.77	73.91	13971.99	4533.42
838800.00	21.00	1444.14	73.91	16068.69	8081.31
842400.00	21.00	1414.81	295.66	17478.58	8081.31
846000.00	21.00	1414.71	295.66	18117.79	8081.31
849600.00	21.00	1552.39	295.66	17863.92	8081.31
853200.00	21.00	1770.87	295.66	15583.61	8081.31
856800.00	21.00	1867.07	295.66	10551.52	8081.31
860400.00	21.00	1908.28	73.91	6791.06	8081.31
864000.00	21.00	1995.80	73.91	5759.70	4533.42
867600.00	21.00	2023.33	73.91	3581.40	4533.42
871200.00	21.00	2023.31	73.91	2989.79	4533.42
874800.00	21.00	2102.87	73.91	2856.05	4533.42
878400.00	21.00	2061.61	0.00	2842.45	4533.42
882000.00	21.00	1951.51	0.00	2577.25	4533.42
885600.00	21.00	1925.61	0.00	5678.10	4533.42
889200.00	21.00	1829.28	0.00	7418.93	4533.42
892800.00	21.00	1664.09	0.00	8012.81	4533.42
896400.00	21.00	1534.37	0.00	10816.73	4533.42
900000.00	21.00	1463.51	0.00	14522.79	4533.42
903600.00	21.00	1307.88	73.91	15329.74	4533.42
907200.00	21.00	948.93	73.91	14230.39	4533.42
910800.00	21.00	740.39	73.91	13908.52	4533.42
914400.00	21.00	733.79	73.91	14438.93	4533.42
918000.00	21.00	680.45	73.91	16626.30	4533.42
921600.00	21.00	757.43	73.91	18389.80	4533.42
925200.00	21.00	790.31	73.91	21050.91	8081.31
928800.00	21.00	800.94	295.66	22692.01	8081.31
932400.00	21.00	883.31	295.66	22376.94	8081.31
936000.00	21.00	993.26	295.66	21857.86	8081.31
939600.00	21.00	979.23	295.66	19208.08	8081.31
943200.00	21.00	891.95	295.66	14289.32	8081.31
946800.00	21.00	933.34	73.91	9531.51	8081.31
950400.00	21.00	1012.71	73.91	5759.70	4533.42
954000.00	21.00	1094.99	73.91	3581.40	4533.42
957600.00	21.00	1122.78	73.91	2989.79	4533.42
961200.00	21.00	1084.72	73.91	2856.05	4533.42
964800.00	21.00	1043.52	0.00	2842.45	4533.42
968400.00	21.00	1057.61	0.00	2577.25	4533.42
972000.00	21.00	1030.11	0.00	5678.10	4533.42
975600.00	21.00	979.88	0.00	7418.93	4533.42
979200.00	21.00	1049.09	0.00	8012.81	4533.42
982800.00	21.00	1295.06	0.00	10816.73	4533.42
986400.00	21.00	1412.08	0.00	14522.79	4533.42
990000.00	21.00	1403.69	73.91	15329.74	4533.42
993600.00	21.00	1423.21	73.91	14230.39	4533.42
997200.00	21.00	1333.40	73.91	13908.52	4533.42
1000800.00	21.00	1066.25	73.91	14438.93	4533.42
1004400.00	21.00	1027.62	73.91	16626.30	4533.42
1008000.00	21.00	1174.86	73.91	18389.80	4533.42
1011600.00	21.00	1605.91	73.91	21050.91	8081.31
1015200.00	21.00	2012.05	295.66	22692.01	8081.31
1018800.00	21.00	2030.77	295.66	22376.94	8081.31
1022400.00	21.00	2068.69	295.66	21857.86	8081.31
1026000.00	21.00	2178.89	295.66	19208.08	8081.31
1029600.00	21.00	2174.57	295.66	14289.32	8081.31
1033200.00	21.00	2204.74	73.91	9531.51	8081.31
1036800.00	21.00	2297.45	73.91	5759.70	4533.42
1040400.00	21.00	2352.95	73.91	3581.40	4533.42
1044000.00	21.00	2365.97	73.91	2989.79	4533.42
1047600.00	21.00	2232.25	73.91	2856.05	4533.42
1051200.00	21.00	2084.40	0.00	2842.45	4533.42
