time,br_temp,br_humi,ma_temp,ma_humi,meter0_power_L123,meter2_power_L123,meter2_power_L123
2022-06-05 02:09:00+02:00,23.1584,47.49,23.5755,47.7309,69.0362,0.0,0.0
2022-06-05 02:10:00+02:00,23.1597,47.55,23.574,47.7309,69.2577,0.0,0.0
2022-06-05 02:11:00+02:00,23.1652,47.53,23.5649,47.7798,69.5401,0.0,0.0
2022-06-05 02:12:00+02:00,23.1679,47.56,23.5603,47.7309,67.373,0.0,0.0
2022-06-05 02:13:00+02:00,23.1706,47.49,23.5649,47.7279,77.5654,0.0,0.0
2022-06-05 02:14:00+02:00,23.1638,47.45,23.5603,47.7309,69.7788,0.0,0.0
2022-06-05 02:15:00+02:00,23.1516,47.56,23.5588,47.7309,69.148,0.0,0.0
2022-06-05 02:16:00+02:00,23.1434,47.51,23.5542,47.7309,75.662,0.0,0.0
2022-06-05 02:17:00+02:00,23.1448,47.57,23.5511,47.7309,75.2932,0.0,0.0
2022-06-05 02:18:00+02:00,23.1488,47.53,23.5496,47.7309,68.3342,0.0,0.0
2022-06-05 02:19:00+02:00,23.1529,47.57,23.5496,47.7279,77.1473,0.0,0.0
2022-06-05 02:20:00+02:00,23.1393,47.49,23.5496,47.7309,65.8634,0.0,0.0
2022-06-05 02:21:00+02:00,23.1393,47.55,23.5435,47.7309,65.824,0.0,0.0
2022-06-05 02:22:00+02:00,23.1434,47.56,23.5405,47.7279,66.5642,0.0,0.0
2022-06-05 02:23:00+02:00,23.1448,47.56,23.5343,47.7279,69.4589,0.0,0.0
2022-06-05 02:24:00+02:00,23.1284,47.51,23.5343,47.7309,163.671,0.0,0.0
2022-06-05 02:25:00+02:00,23.1257,47.53,23.5343,47.7279,166.777,0.0,0.0
2022-06-05 02:26:00+02:00,23.1203,47.56,23.5298,47.7309,142.955,0.0,0.0
2022-06-05 02:27:00+02:00,23.1257,47.56,23.5298,47.7309,149.702,0.0,0.0
2022-06-05 02:28:00+02:00,23.1203,47.56,23.5252,47.7279,151.0,0.0,0.0
2022-06-05 02:29:00+02:00,23.104,47.56,23.5282,47.7309,140.442,0.0,0.0
2022-06-05 02:30:00+02:00,23.1135,47.56,23.5252,47.7309,148.724,0.0,0.0
2022-06-05 02:31:00+02:00,23.119,47.56,23.5206,47.7309,142.094,0.0,0.0
2022-06-05 02:32:00+02:00,23.1053,47.56,23.5176,47.7309,142.87,0.0,0.0
2022-06-05 02:33:00+02:00,23.1067,47.56,23.5145,47.7279,137.548,0.0,0.0
2022-06-05 02:34:00+02:00,23.1162,47.56,23.5115,47.8133,137.098,0.0,0.0
2022-06-05 02:35:00+02:00,23.1108,47.56,23.516,47.7309,140.121,0.0,0.0
2022-06-05 02:36:00+02:00,23.1149,47.56,23.5176,47.8347,133.803,0.0,0.0
2022-06-05 02:37:00+02:00,23.1108,47.55,23.5206,47.8347,70.9209,0.0,0.0
2022-06-05 02:38:00+02:00,23.0999,47.56,23.513,47.8378,72.4469,0.0,0.0
2022-06-05 02:39:00+02:00,23.0999,47.52,23.513,47.8347,67.0339,0.0,0.0
2022-06-05 02:40:00+02:00,23.1067,47.5,23.5084,47.8378,67.4264,0.0,0.0
2022-06-05 02:41:00+02:00,23.1067,47.5,23.5069,47.8286,69.6417,0.0,0.0
2022-06-05 02:42:00+02:00,23.1081,47.62,23.5069,47.8256,72.7176,0.0,0.0
2022-06-05 02:43:00+02:00,23.0999,47.57,23.5084,47.8286,76.971,0.0,0.0
2022-06-05 02:44:00+02:00,23.0958,47.62,23.5008,47.8286,76.9961,0.0,0.0
2022-06-05 02:45:00+02:00,23.0986,47.5,23.5008,47.8256,71.8954,0.0,0.0
2022-06-05 02:46:00+02:00,23.0999,47.56,23.4947,47.8286,74.7878,0.0,0.0
2022-06-05 02:47:00+02:00,23.0931,47.56,23.4931,47.8286,77.7227,0.0,0.0
2022-06-05 02:48:00+02:00,23.0918,47.56,23.4947,47.8378,69.1546,0.0,0.0
2022-06-05 02:49:00+02:00,23.0931,47.52,23.4901,47.8378,67.8593,0.0,0.0
2022-06-05 02:50:00+02:00,23.085,47.56,23.4916,47.8286,65.4098,0.0,0.0
2022-06-05 02:51:00+02:00,23.0877,47.56,23.487,47.8347,69.5615,0.0,0.0
2022-06-05 02:52:00+02:00,23.0877,47.55,23.4886,47.8378,70.0561,0.0,0.0
2022-06-05 02:53:00+02:00,23.0796,47.55,23.487,47.8011,73.1497,0.0,0.0
2022-06-05 02:54:00+02:00,23.0822,47.56,23.487,47.8042,65.3834,0.0,0.0
2022-06-05 02:55:00+02:00,23.085,47.55,23.4901,47.7187,74.0049,0.0,0.0
2022-06-05 02:56:00+02:00,23.0822,47.54,23.484,47.8256,65.4144,0.0,0.0
2022-06-05 02:57:00+02:00,23.0741,47.55,23.4825,47.7187,65.5062,0.0,0.0
2022-06-05 02:58:00+02:00,23.0796,47.51,23.4794,47.8256,66.6444,0.0,0.0
2022-06-05 02:59:00+02:00,23.0659,47.55,23.4764,47.7157,68.9429,0.0,0.0
2022-06-05 03:00:00+02:00,23.0659,47.51,23.4779,47.7187,67.5616,0.0,0.0
2022-06-05 03:01:00+02:00,23.0659,47.55,23.4794,47.7187,76.4269,0.0,0.0
2022-06-05 03:02:00+02:00,23.0646,47.55,23.4718,47.7157,76.806,0.0,0.0
2022-06-05 03:03:00+02:00,23.0619,47.55,23.4703,47.7187,69.3668,0.0,0.0
2022-06-05 03:04:00+02:00,23.0537,47.56,23.4672,47.7187,77.5838,0.0,0.0
2022-06-05 03:05:00+02:00,23.0497,47.56,23.4657,47.7157,75.3294,0.0,0.0
2022-06-05 03:06:00+02:00,23.0456,47.56,23.4611,47.7248,69.7725,0.0,0.0
2022-06-05 03:07:00+02:00,23.0524,47.56,23.4581,47.8256,78.5273,0.0,0.0
2022-06-05 03:08:00+02:00,23.051,47.55,23.455,47.7187,75.6798,0.0,0.0
2022-06-05 03:09:00+02:00,23.0483,47.56,23.4535,47.7218,77.7877,0.0,0.0
2022-06-05 03:10:00+02:00,23.0442,47.56,23.4504,47.8683,151.043,0.0,0.0
2022-06-05 03:11:00+02:00,23.0469,47.56,23.4474,47.8469,158.799,0.0,0.0
2022-06-05 03:12:00+02:00,23.0347,47.56,23.4443,47.8378,144.105,0.0,0.0
2022-06-05 03:13:00+02:00,23.0401,47.56,23.4428,47.8378,142.939,0.0,0.0
2022-06-05 03:14:00+02:00,23.0374,47.56,23.4443,47.8378,140.261,0.0,0.0
2022-06-05 03:15:00+02:00,23.0279,47.6,23.4428,47.8133,139.709,0.0,0.0
2022-06-05 03:16:00+02:00,23.0225,47.65,23.4397,47.8164,138.369,0.0,0.0
2022-06-05 03:17:00+02:00,23.0279,47.65,23.4382,47.7554,138.971,0.0,0.0
2022-06-05 03:18:00+02:00,23.0252,47.59,23.4367,47.8347,142.48,0.0,0.0
2022-06-05 03:19:00+02:00,23.0157,47.65,23.4382,47.8378,139.287,0.0,0.0
2022-06-05 03:20:00+02:00,23.0211,47.65,23.4306,47.8774,135.63,0.0,0.0
2022-06-05 03:21:00+02:00,23.0157,47.65,23.426,47.8347,145.1,0.0,0.0
2022-06-05 03:22:00+02:00,23.0008,47.65,23.4306,47.8469,135.961,0.0,0.0
2022-06-05 03:23:00+02:00,23.0034,47.65,23.4291,47.853,72.5006,0.0,0.0
2022-06-05 03:24:00+02:00,22.9994,47.65,23.4214,47.8256,78.1296,0.0,0.0
2022-06-05 03:25:00+02:00,23.0034,47.65,23.423,47.8835,67.9595,0.0,0.0
2022-06-05 03:26:00+02:00,23.0089,47.65,23.4199,47.8408,75.705,0.0,0.0
2022-06-05 03:27:00+02:00,23.0089,47.65,23.4214,47.8591,66.7925,0.0,0.0
2022-06-05 03:28:00+02:00,22.9953,47.65,23.4199,47.8652,77.0715,0.0,0.0
2022-06-05 03:29:00+02:00,23.0089,47.65,23.4169,47.8835,69.6559,0.0,0.0
2022-06-05 03:30:00+02:00,22.9967,47.65,23.4169,47.8256,69.5886,0.0,0.0
2022-06-05 03:31:00+02:00,23.0021,47.65,23.4199,47.8286,67.7598,0.0,0.0
2022-06-05 03:32:00+02:00,23.0062,47.65,23.4184,47.8256,73.12,0.0,0.0
2022-06-05 03:33:00+02:00,22.9926,47.65,23.4138,47.8774,78.2402,0.0,0.0
2022-06-05 03:34:00+02:00,22.9804,47.65,23.4153,47.8591,70.6054,0.0,0.0
2022-06-05 03:35:00+02:00,22.9763,47.65,23.4107,47.8713,78.1517,0.0,0.0
2022-06-05 03:36:00+02:00,22.9681,47.65,23.397,47.8256,66.4362,0.0,0.0
2022-06-05 03:37:00+02:00,22.9818,47.65,23.3985,47.8957,67.8933,0.0,0.0
2022-06-05 03:38:00+02:00,22.9681,47.65,23.3955,47.8683,76.4672,0.0,0.0
2022-06-05 03:39:00+02:00,22.9695,47.65,23.3909,47.908,75.3068,0.0,0.0
2022-06-05 03:40:00+02:00,22.9614,47.65,23.3848,47.9202,77.1631,0.0,0.0
2022-06-05 03:41:00+02:00,22.9668,47.65,23.3879,47.9232,77.0988,0.0,0.0
2022-06-05 03:42:00+02:00,22.9546,47.64,23.3848,47.9232,79.0475,0.0,0.0
2022-06-05 03:43:00+02:00,22.9654,47.64,23.3802,47.9232,66.0862,0.0,0.0
2022-06-05 03:44:00+02:00,22.9586,47.64,23.3772,47.9202,74.0031,0.0,0.0
2022-06-05 03:45:00+02:00,22.9546,47.64,23.3726,47.911,78.1803,0.0,0.0
2022-06-05 03:46:00+02:00,22.9559,47.64,23.3726,47.9049,72.6471,0.0,0.0
2022-06-05 03:47:00+02:00,22.9559,47.64,23.3726,47.911,77.8005,0.0,0.0
2022-06-05 03:48:00+02:00,22.9641,47.64,23.3619,47.911,76.7972,0.0,0.0
2022-06-05 03:49:00+02:00,22.9478,47.64,23.3604,47.911,65.8058,0.0,0.0
2022-06-05 03:50:00+02:00,22.9464,47.64,23.3589,47.908,70.2892,0.0,0.0
2022-06-05 03:51:00+02:00,22.9424,47.64,23.3604,47.911,72.1932,0.0,0.0
2022-06-05 03:52:00+02:00,22.9532,47.65,23.3573,47.911,77.9286,0.0,0.0
2022-06-05 03:53:00+02:00,22.9369,47.65,23.3528,47.908,76.8111,0.0,0.0
2022-06-05 03:54:00+02:00,22.9274,47.65,23.3558,47.911,65.3866,0.0,0.0
2022-06-05 03:55:00+02:00,22.9288,47.65,23.3543,47.911,75.2385,0.0,0.0
2022-06-05 03:56:00+02:00,22.9261,47.65,23.3543,47.908,71.6871,0.0,0.0
2022-06-05 03:57:00+02:00,22.9328,47.66,23.3543,47.9141,160.38,0.0,0.0
2022-06-05 03:58:00+02:00,22.9301,47.65,23.3512,47.911,152.326,0.0,0.0
2022-06-05 03:59:00+02:00,22.9193,47.65,23.3482,47.9141,151.82,0.0,0.0
2022-06-05 04:00:00+02:00,22.9179,47.65,23.3467,47.911,143.539,0.0,0.0
2022-06-05 04:01:00+02:00,22.9233,47.65,23.3421,47.911,150.696,0.0,0.0
2022-06-05 04:02:00+02:00,22.9233,47.65,23.3375,47.9141,137.788,0.0,0.0
2022-06-05 04:03:00+02:00,22.9261,47.65,23.339,47.9141,139.002,0.0,0.0
2022-06-05 04:04:00+02:00,22.9206,47.65,23.339,47.911,135.66,0.0,0.0
2022-06-05 04:05:00+02:00,22.9165,47.65,23.3375,47.9141,140.233,0.0,0.0
2022-06-05 04:06:00+02:00,22.9152,47.65,23.3375,47.9141,133.902,0.0,0.0
2022-06-05 04:07:00+02:00,22.9152,47.65,23.339,47.911,134.11,0.0,0.0
2022-06-05 04:08:00+02:00,22.9233,47.74,23.3345,47.9141,133.014,0.0,0.0
2022-06-05 04:09:00+02:00,22.9261,47.65,23.3375,47.9171,131.94,0.0,0.0
2022-06-05 04:10:00+02:00,22.9247,47.65,23.3375,47.911,69.5232,0.0,0.0
2022-06-05 04:11:00+02:00,22.9193,47.65,23.336,47.9141,76.1445,0.0,0.0
2022-06-05 04:12:00+02:00,22.9152,47.65,23.3375,47.9171,71.6554,0.0,0.0
2022-06-05 04:13:00+02:00,22.9111,47.65,23.3375,48.03,68.5713,0.0,0.0
2022-06-05 04:14:00+02:00,22.9138,47.65,23.3329,47.9232,77.9913,0.0,0.0
2022-06-05 04:15:00+02:00,22.9138,47.65,23.3345,47.9293,74.9208,0.0,0.0
2022-06-05 04:16:00+02:00,22.9179,47.65,23.3329,47.9263,75.8903,0.0,0.0
2022-06-05 04:17:00+02:00,22.9138,47.65,23.3329,47.9232,71.0528,0.0,0.0
2022-06-05 04:18:00+02:00,22.9165,47.75,23.336,47.9293,78.1323,0.0,0.0
2022-06-05 04:19:00+02:00,22.9152,47.75,23.3314,47.9202,77.3636,0.0,0.0
2022-06-05 04:20:00+02:00,22.9165,47.74,23.3283,47.911,76.1413,0.0,0.0
2022-06-05 04:21:00+02:00,22.9125,47.73,23.3299,47.9049,67.3765,0.0,0.0
2022-06-05 04:22:00+02:00,22.9179,47.74,23.3299,47.9202,69.2261,0.0,0.0
2022-06-05 04:23:00+02:00,22.9111,47.75,23.3207,47.9202,76.2718,0.0,0.0
2022-06-05 04:24:00+02:00,22.922,47.75,23.3238,47.9385,77.8132,0.0,0.0
2022-06-05 04:25:00+02:00,22.9098,47.74,23.3192,47.9202,71.9048,0.0,0.0
2022-06-05 04:26:00+02:00,22.9179,47.74,23.3192,47.9232,67.8678,0.0,0.0
2022-06-05 04:27:00+02:00,22.9111,47.74,23.3146,47.9904,77.2982,0.0,0.0
2022-06-05 04:28:00+02:00,22.9111,47.74,23.3192,47.908,66.733,0.0,0.0
2022-06-05 04:29:00+02:00,22.903,47.74,23.3161,48.0087,66.669,0.0,0.0
2022-06-05 04:30:00+02:00,22.9043,47.74,23.3116,48.0209,70.9665,0.0,0.0
2022-06-05 04:31:00+02:00,22.8962,47.74,23.3116,48.0087,75.498,0.0,0.0
2022-06-05 04:32:00+02:00,22.9043,47.74,23.31,48.0209,67.4393,0.0,0.0
2022-06-05 04:33:00+02:00,22.8907,47.74,23.3055,48.0148,69.8804,0.0,0.0
2022-06-05 04:34:00+02:00,22.8962,47.74,23.307,48.0209,68.001,0.0,0.0
2022-06-05 04:35:00+02:00,22.884,47.74,23.3009,47.9629,71.0337,0.0,0.0
2022-06-05 04:36:00+02:00,22.8935,47.75,23.2978,48.0209,73.7606,0.0,0.0
2022-06-05 04:37:00+02:00,22.8826,47.75,23.2978,48.0209,77.859,0.0,0.0
2022-06-05 04:38:00+02:00,22.8799,47.75,23.2948,48.0209,66.3652,0.0,0.0
2022-06-05 04:39:00+02:00,22.8758,47.75,23.2963,48.0209,72.3025,0.0,0.0
2022-06-05 04:40:00+02:00,22.8758,47.82,23.2963,48.0209,74.1936,0.0,0.0
2022-06-05 04:41:00+02:00,22.8813,47.85,23.2933,48.0178,71.6483,0.0,0.0
2022-06-05 04:42:00+02:00,22.8826,47.85,23.2948,48.0209,72.3338,0.0,0.0
2022-06-05 04:43:00+02:00,22.865,47.84,23.2933,48.0209,159.829,0.0,0.0
2022-06-05 04:44:00+02:00,22.8514,47.84,23.2887,48.0178,154.704,0.0,0.0
2022-06-05 04:45:00+02:00,22.8514,47.85,23.2887,48.0209,148.558,0.0,0.0
2022-06-05 04:46:00+02:00,22.8636,47.85,23.2826,48.0209,151.793,0.0,0.0
2022-06-05 04:47:00+02:00,22.8514,47.84,23.278,48.0178,147.201,0.0,0.0
2022-06-05 04:48:00+02:00,22.8459,47.84,23.2765,48.0209,147.896,0.0,0.0
2022-06-05 04:49:00+02:00,22.8514,47.84,23.2826,48.0209,145.481,0.0,0.0
2022-06-05 04:50:00+02:00,22.8731,47.84,23.2734,48.0178,147.967,0.0,0.0
2022-06-05 04:51:00+02:00,22.8514,47.84,23.2734,48.0209,140.988,0.0,0.0
2022-06-05 04:52:00+02:00,22.8459,47.84,23.2719,48.0209,134.989,0.0,0.0
2022-06-05 04:53:00+02:00,22.8446,47.84,23.2673,48.0209,139.579,0.0,0.0
2022-06-05 04:54:00+02:00,22.8283,47.84,23.2612,48.0209,140.365,0.0,0.0
2022-06-05 04:55:00+02:00,22.8324,47.85,23.2521,48.0331,138.892,0.0,0.0
2022-06-05 04:56:00+02:00,22.8392,47.89,23.2536,48.0331,65.951,0.0,0.0
2022-06-05 04:57:00+02:00,22.831,47.85,23.249,48.1185,74.7249,0.0,0.0
2022-06-05 04:58:00+02:00,22.8242,47.9,23.2505,48.1155,73.906,0.0,0.0
2022-06-05 04:59:00+02:00,22.8188,47.94,23.249,48.1185,75.9879,0.0,0.0
2022-06-05 05:00:00+02:00,22.8188,47.94,23.2459,48.1185,71.9102,0.0,0.0
2022-06-05 05:01:00+02:00,22.8188,47.94,23.2429,48.1155,72.5365,0.0,0.0
2022-06-05 05:02:00+02:00,22.8324,47.95,23.2398,48.1155,71.433,0.0,0.0
2022-06-05 05:03:00+02:00,22.8324,47.95,23.2414,48.1185,70.6146,0.0,0.0
2022-06-05 05:04:00+02:00,22.8297,47.95,23.2414,48.1155,70.4963,0.0,0.0
2022-06-05 05:05:00+02:00,22.8161,47.97,23.2459,48.1185,68.8969,0.0,0.0
2022-06-05 05:06:00+02:00,22.8066,47.95,23.2383,48.1185,68.4131,0.0,0.0
2022-06-05 05:07:00+02:00,22.7944,47.95,23.2353,48.1155,75.7754,0.0,0.0
2022-06-05 05:08:00+02:00,22.8066,47.96,23.2292,48.1185,72.8384,0.0,0.0
2022-06-05 05:09:00+02:00,22.793,47.95,23.2292,48.1185,67.802,0.0,0.0
2022-06-05 05:10:00+02:00,22.7903,48.03,23.2231,48.1155,67.1898,0.0,0.0
2022-06-05 05:11:00+02:00,22.7808,47.96,23.2246,48.1185,74.8493,0.0,0.0
2022-06-05 05:12:00+02:00,22.7808,48.01,23.2215,48.1185,66.3269,0.0,0.0
2022-06-05 05:13:00+02:00,22.7822,48.11,23.2215,48.1277,69.9161,0.0,0.0
2022-06-05 05:14:00+02:00,22.7944,48.07,23.2185,48.1887,68.2138,0.0,0.0
2022-06-05 05:15:00+02:00,22.7835,48.07,23.2139,48.1552,69.3293,0.0,0.0
2022-06-05 05:16:00+02:00,22.7835,48.1,23.2154,48.1277,68.4583,0.0,0.0
2022-06-05 05:17:00+02:00,22.7849,48.03,23.2154,48.2223,67.0058,0.0,0.0
2022-06-05 05:18:00+02:00,22.7863,48.05,23.2063,48.2315,70.7257,0.0,0.0
2022-06-05 05:19:00+02:00,22.7822,48.05,23.2093,48.2223,72.568,0.0,0.0
2022-06-05 05:20:00+02:00,22.7835,48.05,23.2078,48.2345,71.1031,0.0,0.0
2022-06-05 05:21:00+02:00,22.7754,48.05,23.2063,48.2315,67.9766,0.0,0.0
2022-06-05 05:22:00+02:00,22.7903,48.05,23.2078,48.2345,69.7717,0.0,0.0
2022-06-05 05:23:00+02:00,22.7754,48.05,23.2078,48.2315,67.9274,0.0,0.0
2022-06-05 05:24:00+02:00,22.7767,48.05,23.2093,48.2345,68.3789,0.0,0.0
2022-06-05 05:25:00+02:00,22.7767,48.05,23.2093,48.2376,68.0118,0.0,0.0
2022-06-05 05:26:00+02:00,22.7863,48.05,23.2078,48.2345,76.286,0.0,0.0
2022-06-05 05:27:00+02:00,22.7713,48.05,23.2047,48.2253,67.8296,0.0,0.0
2022-06-05 05:28:00+02:00,22.7795,48.04,23.2063,48.2345,77.0278,0.0,0.0
2022-06-05 05:29:00+02:00,22.7849,48.05,23.2078,48.2223,68.7378,0.0,0.0
2022-06-05 05:30:00+02:00,22.7808,48.05,23.2047,48.2315,165.202,0.0,0.0
2022-06-05 05:31:00+02:00,22.7822,48.05,23.2063,48.2253,148.211,0.0,0.0
2022-06-05 05:32:00+02:00,22.7808,48.05,23.2063,48.2711,142.939,0.0,0.0
2022-06-05 05:33:00+02:00,22.7849,48.05,23.2078,48.2315,147.246,0.0,0.0
2022-06-05 05:34:00+02:00,22.7835,48.05,23.2063,48.32,143.246,0.0,0.0
2022-06-05 05:35:00+02:00,22.7863,48.05,23.2047,48.2345,140.233,0.0,0.0
2022-06-05 05:36:00+02:00,22.7849,48.05,23.2063,48.2803,144.213,0.0,0.0
2022-06-05 05:37:00+02:00,22.7903,48.05,23.2093,48.2284,141.975,0.0,0.0
2022-06-05 05:38:00+02:00,22.7957,48.05,23.2093,48.32,138.508,0.0,0.0
2022-06-05 05:39:00+02:00,22.7863,48.12,23.2093,48.32,142.612,0.0,0.0
2022-06-05 05:40:00+02:00,22.7903,48.12,23.2078,48.32,135.635,0.0,0.0
2022-06-05 05:41:00+02:00,22.793,48.15,23.2063,48.32,137.53,0.0,0.0
2022-06-05 05:42:00+02:00,22.7835,48.15,23.2093,48.32,140.086,0.0,0.0
2022-06-05 05:43:00+02:00,22.7835,48.15,23.2093,48.32,67.8394,0.0,0.0
2022-06-05 05:44:00+02:00,22.7822,48.15,23.2063,48.3169,73.2408,0.0,0.0
2022-06-05 05:45:00+02:00,22.7781,48.15,23.2063,48.32,75.0975,0.0,0.0
2022-06-05 05:46:00+02:00,22.7795,48.14,23.2047,48.32,76.1777,0.0,0.0
2022-06-05 05:47:00+02:00,22.789,48.15,23.2063,48.32,77.2623,0.0,0.0
2022-06-05 05:48:00+02:00,22.7808,48.15,23.2047,48.3322,69.8315,0.0,0.0
2022-06-05 05:49:00+02:00,22.7808,48.15,23.2078,48.3322,74.6215,0.0,0.0
2022-06-05 05:50:00+02:00,22.7727,48.15,23.2047,48.3322,69.7159,0.0,0.0
2022-06-05 05:51:00+02:00,22.7863,48.15,23.2047,48.3566,68.7923,0.0,0.0
2022-06-05 05:52:00+02:00,22.789,48.15,23.2047,48.3627,75.4463,0.0,0.0
2022-06-05 05:53:00+02:00,22.7863,48.15,23.2047,48.3322,70.8992,0.0,0.0
2022-06-05 05:54:00+02:00,22.7808,48.15,23.2047,48.439,68.9322,0.0,0.0
2022-06-05 05:55:00+02:00,22.7822,48.15,23.2032,48.4359,68.0191,0.0,0.0
2022-06-05 05:56:00+02:00,22.789,48.17,23.2047,48.3322,78.3641,0.0,0.0
2022-06-05 05:57:00+02:00,22.789,48.16,23.2047,48.3322,69.3665,0.0,0.0
2022-06-05 05:58:00+02:00,22.793,48.16,23.2017,48.3291,69.3822,0.0,0.0
2022-06-05 05:59:00+02:00,22.7781,48.21,23.2002,48.439,69.3503,0.0,0.0
2022-06-05 06:00:00+02:00,22.7917,48.21,23.2017,48.4359,67.3968,0.0,0.0
2022-06-05 06:01:00+02:00,22.7903,48.2,23.2017,48.4329,76.4975,0.0,0.0
2022-06-05 06:02:00+02:00,22.7808,48.22,23.2032,48.439,75.1477,0.0,0.0
2022-06-05 06:03:00+02:00,22.7876,48.24,23.2017,48.4359,70.2019,0.0,0.0
2022-06-05 06:04:00+02:00,22.7781,48.24,23.2017,48.4359,68.5418,0.0,0.0
2022-06-05 06:05:00+02:00,22.7822,48.24,23.2032,48.439,77.0741,0.0,0.0
2022-06-05 06:06:00+02:00,22.7944,48.24,23.2032,48.439,68.8574,0.0,0.0
2022-06-05 06:07:00+02:00,22.7835,48.24,23.2017,48.439,69.2247,0.0,0.0
2022-06-05 06:08:00+02:00,22.7808,48.24,23.2002,48.439,68.7452,0.0,0.0
2022-06-05 06:09:00+02:00,22.7835,48.24,23.2017,48.439,67.4767,0.0,0.0
2022-06-05 06:10:00+02:00,22.7727,48.24,23.2032,48.4359,68.7721,0.0,0.0
2022-06-05 06:11:00+02:00,22.7822,48.24,23.2002,48.4359,72.7733,0.0,0.0
2022-06-05 06:12:00+02:00,22.7835,48.24,23.1956,48.4359,76.3041,0.0,0.0
2022-06-05 06:13:00+02:00,22.7795,48.24,23.1925,48.4512,77.6115,0.0,0.0
2022-06-05 06:14:00+02:00,22.7795,48.24,23.1895,48.5336,74.6759,0.0,0.0
2022-06-05 06:15:00+02:00,22.77,48.24,23.1941,48.5305,76.3291,0.0,0.0
2022-06-05 06:16:00+02:00,22.7754,48.24,23.188,48.5336,158.267,0.0,0.0
2022-06-05 06:17:00+02:00,22.7645,48.25,23.1864,48.5305,163.964,0.0,0.0
2022-06-05 06:18:00+02:00,22.7686,48.25,23.1849,48.5305,145.361,0.0,0.0
2022-06-05 06:19:00+02:00,22.7523,48.32,23.1834,48.5336,151.177,0.0,0.0
2022-06-05 06:20:00+02:00,22.755,48.36,23.1819,48.5336,142.311,0.0,0.0
2022-06-05 06:21:00+02:00,22.7618,48.36,23.1819,48.5305,150.146,0.0,0.0
2022-06-05 06:22:00+02:00,22.7618,48.36,23.1819,48.5336,141.596,0.0,0.0
2022-06-05 06:23:00+02:00,22.7537,48.36,23.1834,48.5336,138.811,0.0,0.0
2022-06-05 06:24:00+02:00,22.7578,48.36,23.1803,48.5336,137.208,0.0,0.0
2022-06-05 06:25:00+02:00,22.751,48.36,23.1834,48.5336,136.4,0.0,0.0
2022-06-05 06:26:00+02:00,22.7537,48.36,23.1834,48.5336,136.82,0.0,0.0
2022-06-05 06:27:00+02:00,22.7537,48.36,23.1834,48.5336,135.831,0.0,0.0
2022-06-05 06:28:00+02:00,22.751,48.36,23.1849,48.5336,135.483,0.0,0.0
2022-06-05 06:29:00+02:00,22.751,48.36,23.1849,48.5305,67.9536,0.0,0.0
2022-06-05 06:30:00+02:00,22.751,48.37,23.1834,48.5336,68.9892,0.0,0.0
2022-06-05 06:31:00+02:00,22.7496,48.37,23.1849,48.5336,72.9052,0.0,0.0
2022-06-05 06:32:00+02:00,22.7632,48.39,23.1819,48.5305,71.5123,0.0,0.0
2022-06-05 06:33:00+02:00,22.7469,48.37,23.1803,48.5458,71.3497,0.0,0.0
2022-06-05 06:34:00+02:00,22.7591,48.37,23.1834,48.5458,72.0701,0.0,0.0
2022-06-05 06:35:00+02:00,22.7469,48.36,23.1803,48.6465,69.0483,0.0,0.0
2022-06-05 06:36:00+02:00,22.755,48.37,23.1803,48.6404,72.5591,0.0,0.0
2022-06-05 06:37:00+02:00,22.7523,48.37,23.1803,48.5458,76.8613,0.0,0.0
2022-06-05 06:38:00+02:00,22.7523,48.37,23.1803,48.5427,76.4277,0.0,0.0
2022-06-05 06:39:00+02:00,22.751,48.37,23.1773,48.5458,67.7432,0.0,0.0
2022-06-05 06:40:00+02:00,22.7483,48.37,23.1803,48.5458,76.6885,0.0,0.0
2022-06-05 06:41:00+02:00,22.7483,48.37,23.1758,48.5427,77.083,0.0,0.0
2022-06-05 06:42:00+02:00,22.7442,48.37,23.1803,48.5458,72.4669,0.0,0.0
2022-06-05 06:43:00+02:00,22.7483,48.37,23.1773,48.5458,68.5151,0.0,0.0
2022-06-05 06:44:00+02:00,22.7564,48.37,23.1788,48.5458,71.3762,0.0,0.0
2022-06-05 06:45:00+02:00,22.7469,48.37,23.1742,48.5458,77.2654,0.0,0.0
2022-06-05 06:46:00+02:00,22.755,48.37,23.1773,48.5427,75.1071,0.0,0.0
2022-06-05 06:47:00+02:00,22.7578,48.37,23.1727,48.5427,71.4626,0.0,0.0
2022-06-05 06:48:00+02:00,22.755,48.37,23.1758,48.5458,71.5845,0.0,0.0
2022-06-05 06:49:00+02:00,22.755,48.37,23.1788,48.5427,75.4008,0.0,0.0
2022-06-05 06:50:00+02:00,22.7483,48.36,23.1758,48.5458,75.1831,0.0,0.0
2022-06-05 06:51:00+02:00,22.7537,48.36,23.1758,48.5458,77.946,0.0,0.0
2022-06-05 06:52:00+02:00,22.751,48.36,23.1758,48.5427,69.794,0.0,0.0
2022-06-05 06:53:00+02:00,22.751,48.35,23.1742,48.5458,74.7657,0.0,0.0
2022-06-05 06:54:00+02:00,22.755,48.36,23.1773,48.5427,71.0501,0.0,0.0
2022-06-05 06:55:00+02:00,22.7428,48.36,23.1773,48.5427,76.8308,0.0,0.0
2022-06-05 06:56:00+02:00,22.7455,48.34,23.1758,48.5458,74.7686,0.0,0.0
